nome,tipo,descricao,tabela
v609,INT64,Moradores em domicílios particulares permanentes com lixo depositado em caçamba de serviço de limpeza – Existe rampa para cadeirante,entorno
v610,INT64,Moradores em domicílios particulares permanentes com lixo depositado em caçamba de serviço de limpeza – Não existe rampa para cadeirante,entorno
v611,INT64,Moradores em domicílios particulares permanentes com lixo coletado diretamente por serviço de limpeza – Existe arborização,entorno
v612,INT64,Moradores em domicílios particulares permanentes com lixo coletado diretamente por serviço de limpeza – Não existe arborização,entorno
v613,INT64,Moradores em domicílios particulares permanentes com lixo depositado em caçamba de serviço de limpeza – Existe arborização,entorno
v614,INT64,Moradores em domicílios particulares permanentes com lixo depositado em caçamba de serviço de limpeza – Não existe arborização,entorno
v615,INT64,Moradores em domicílios particulares permanentes com lixo coletado diretamente por serviço de limpeza – Existe esgoto a céu aberto,entorno
v616,INT64,Moradores em domicílios particulares permanentes com lixo coletado diretamente por serviço de limpeza – Não existe esgoto a céu aberto,entorno
v617,INT64,Moradores em domicílios particulares permanentes com lixo depositado em caçamba de serviço de limpeza – Existe esgoto a céu aberto,entorno
v618,INT64,Moradores em domicílios particulares permanentes com lixo depositado em caçamba de serviço de limpeza – Não existe esgoto a céu aberto,entorno
v619,INT64,Moradores em domicílios particulares permanentes com lixo coletado diretamente por serviço de limpeza – Existe lixo acumulado nos logradouros,entorno
v620,INT64,Moradores em domicílios particulares permanentes com lixo coletado diretamente por serviço de limpeza – Não existe lixo acumulado nos logradouros,entorno
v621,INT64,Moradores em domicílios particulares permanentes com lixo depositado em caçamba de serviço de limpeza – Existe lixo acumulado nos logradouros,entorno
v622,INT64,Moradores em domicílios particulares permanentes com lixo depositado em caçamba de serviço de limpeza – Não existe lixo acumulado nos logradouros,entorno
v623,INT64,Moradores em domicílios particulares permanentes com moradia adequada – Existe identificação do logradouro,entorno
v624,INT64,Moradores em domicílios particulares permanentes com moradia adequada – Não existe identificação do logradouro,entorno
v625,INT64,Moradores em domicílios particulares permanentes com moradia semi-adequada – Existe identificação do logradouro,entorno
v626,INT64,Moradores em domicílios particulares permanentes com moradia semi-adequada – Não existe identificação do logradouro,entorno
v627,INT64,Moradores em domicílios particulares permanentes com moradia inadequada – Existe identificação do logradouro,entorno
v628,INT64,Moradores em domicílios particulares permanentes com moradia inadequada – Não existe identificação do logradouro,entorno
v629,INT64,Moradores em domicílios particulares permanentes com moradia adequada – Existe iluminação pública,entorno
v630,INT64,Moradores em domicílios particulares permanentes com moradia adequada – Não existe iluminação pública,entorno
v631,INT64,Moradores em domicílios particulares permanentes com moradia semi-adequada – Existe iluminação pública,entorno
v632,INT64,Moradores em domicílios particulares permanentes com moradia semi-adequada – Não existe iluminação pública,entorno
v633,INT64,Moradores em domicílios particulares permanentes com moradia inadequada – Existe iluminação pública,entorno
v634,INT64,Moradores em domicílios particulares permanentes com moradia inadequada – Não existe iluminação pública,entorno
v635,INT64,Moradores em domicílios particulares permanentes com moradia adequada – Existe pavimentação,entorno
v636,INT64,Moradores em domicílios particulares permanentes com moradia adequada – Não existe pavimentação,entorno
v637,INT64,Moradores em domicílios particulares permanentes com moradia semi-adequada – Existe pavimentação,entorno
v638,INT64,Moradores em domicílios particulares permanentes com moradia semi-adequada – Não existe pavimentação,entorno
v639,INT64,Moradores em domicílios particulares permanentes com moradia inadequada – Existe pavimentação,entorno
v640,INT64,Moradores em domicílios particulares permanentes com moradia inadequada – Não existe pavimentação,entorno
v641,INT64,Moradores em domicílios particulares permanentes com moradia adequada – Existe calçada,entorno
v642,INT64,Moradores em domicílios particulares permanentes com moradia adequada – Não existe calçada,entorno
v643,INT64,Moradores em domicílios particulares permanentes com moradia semi-adequada – Existe calçada,entorno
v644,INT64,Moradores em domicílios particulares permanentes com moradia semi-adequada – Não existe calçada,entorno
v645,INT64,Moradores em domicílios particulares permanentes com moradia inadequada – Existe calçada,entorno
v646,INT64,Moradores em domicílios particulares permanentes com moradia inadequada – Não existe calçada,entorno
v647,INT64,Moradores em domicílios particulares permanentes com moradia adequada – Existe meio-fio/guia,entorno
v648,INT64,Moradores em domicílios particulares permanentes com moradia adequada – Não existe meio-fio/guia,entorno
v649,INT64,Moradores em domicílios particulares permanentes com moradia semi-adequada – Existe meio-fio/guia,entorno
v650,INT64,Moradores em domicílios particulares permanentes com moradia semi-adequada – Não existe meio-fio/guia,entorno
v651,INT64,Moradores em domicílios particulares permanentes com moradia inadequada – Existe meio-fio/guia,entorno
v652,INT64,Moradores em domicílios particulares permanentes com moradia inadequada – Não existe meio-fio/guia,entorno
v653,INT64,Moradores em domicílios particulares permanentes com moradia adequada – Existe bueiro/boca-de-lobo,entorno
v654,INT64,Moradores em domicílios particulares permanentes com moradia adequada – Não existe bueiro/boca-de-lobo,entorno
v655,INT64,Moradores em domicílios particulares permanentes com moradia semi-adequada – Existe bueiro/boca-de-lobo,entorno
v656,INT64,Moradores em domicílios particulares permanentes com moradia semi-adequada – Não existe bueiro/boca-de-lobo,entorno
v657,INT64,Moradores em domicílios particulares permanentes com moradia inadequada – Existe bueiro/boca-de-lobo,entorno
v658,INT64,Moradores em domicílios particulares permanentes com moradia inadequada – Não existe bueiro/boca-de-lobo,entorno
v659,INT64,Moradores em domicílios particulares permanentes com moradia adequada – Existe rampa para cadeirante,entorno
v660,INT64,Moradores em domicílios particulares permanentes com moradia adequada – Não existe rampa para cadeirante,entorno
v661,INT64,Moradores em domicílios particulares permanentes com moradia semi-adequada – Existe rampa para cadeirante,entorno
v662,INT64,Moradores em domicílios particulares permanentes com moradia semi-adequada – Não existe rampa para cadeirante,entorno
v663,INT64,Moradores em domicílios particulares permanentes com moradia inadequada – Existe rampa para cadeirante,entorno
v664,INT64,Moradores em domicílios particulares permanentes com moradia inadequada – Não existe rampa para cadeirante,entorno
v665,INT64,Moradores em domicílios particulares permanentes com moradia adequada – Existe arborização,entorno
v666,INT64,Moradores em domicílios particulares permanentes com moradia adequada – Não existe arborização,entorno
v667,INT64,Moradores em domicílios particulares permanentes com moradia semi-adequada – Existe arborização,entorno
v668,INT64,Moradores em domicílios particulares permanentes com moradia semi-adequada – Não existe arborização,entorno
v669,INT64,Moradores em domicílios particulares permanentes com moradia inadequada – Existe arborização,entorno
v670,INT64,Moradores em domicílios particulares permanentes com moradia inadequada – Não existe arborização,entorno
v671,INT64,Moradores em domicílios particulares permanentes com moradia adequada – Existe esgoto a céu aberto,entorno
v672,INT64,Moradores em domicílios particulares permanentes com moradia adequada – Não existe esgoto a céu aberto,entorno
v673,INT64,Moradores em domicílios particulares permanentes com moradia semi-adequada – Existe esgoto a céu aberto,entorno
v674,INT64,Moradores em domicílios particulares permanentes com moradia semi-adequada – Não existe esgoto a céu aberto,entorno
v675,INT64,Moradores em domicílios particulares permanentes com moradia inadequada – Existe esgoto a céu aberto,entorno
v676,INT64,Moradores em domicílios particulares permanentes com moradia inadequada – Não existe esgoto a céu aberto,entorno
v677,INT64,Moradores em domicílios particulares permanentes com moradia adequada – Existe lixo acumulado nos logradouros,entorno
v678,INT64,Moradores em domicílios particulares permanentes com moradia adequada – Não existe lixo acumulado nos logradouros,entorno
v679,INT64,Moradores em domicílios particulares permanentes com moradia semi-adequada – Existe lixo acumulado nos logradouros,entorno
v680,INT64,Moradores em domicílios particulares permanentes com moradia semi-adequada – Não existe lixo acumulado nos logradouros,entorno
v681,INT64,Moradores em domicílios particulares permanentes com moradia inadequada – Existe lixo acumulado nos logradouros,entorno
